cme_id,speed,type,linked_events,start time
2016-11-04T08:00:00-CME-001,360.0,S,,"11/04/2016, 08:00:00"
2016-11-04T22:39:00-CME-001,463.0,S,,"11/04/2016, 22:39:00"
2016-11-05T04:48:00-CME-001,487.0,S,[{'activityID': '2016-11-09T05:28:00-IPS-001'}],"11/05/2016, 04:48:00"
2016-11-08T22:18:00-CME-001,282.0,S,,"11/08/2016, 22:18:00"
2016-11-09T01:25:00-CME-001,724.0,C,,"11/09/2016, 01:25:00"
2016-11-09T04:39:00-CME-001,463.0,S,,"11/09/2016, 04:39:00"
2016-11-09T04:45:00-CME-001,431.0,S,,"11/09/2016, 04:45:00"
2016-11-09T17:54:00-CME-001,176.0,S,,"11/09/2016, 17:54:00"
2016-11-10T12:24:00-CME-001,456.0,S,,"11/10/2016, 12:24:00"
2016-11-10T23:36:00-CME-001,350.0,S,,"11/10/2016, 23:36:00"
2016-11-15T01:24:00-CME-001,135.0,S,,"11/15/2016, 01:24:00"
2016-11-15T12:39:00-CME-001,270.0,S,,"11/15/2016, 12:39:00"
2016-11-16T17:00:00-CME-001,482.0,S,,"11/16/2016, 17:00:00"
2016-11-17T04:24:00-CME-001,463.0,S,,"11/17/2016, 04:24:00"
2016-11-18T19:30:00-CME-001,407.0,S,,"11/18/2016, 19:30:00"
2016-11-19T07:54:00-CME-001,491.0,S,[{'activityID': '2016-11-22T08:00:00-IPS-001'}],"11/19/2016, 07:54:00"
2016-11-19T09:48:00-CME-001,585.0,C,[{'activityID': '2016-11-22T08:00:00-IPS-001'}],"11/19/2016, 09:48:00"
2016-11-20T16:39:00-CME-001,,NONE,,"11/20/2016, 16:39:00"
2016-11-25T17:39:00-CME-001,262.0,S,,"11/25/2016, 17:39:00"
2016-11-26T20:36:00-CME-001,400.0,S,,"11/26/2016, 20:36:00"
2016-11-27T18:24:00-CME-001,270.0,S,,"11/27/2016, 18:24:00"
2016-12-02T22:12:00-CME-001,328.0,S,,"12/02/2016, 22:12:00"
2016-12-04T14:24:00-CME-001,519.0,C,,"12/04/2016, 14:24:00"
2016-12-05T03:48:00-CME-001,386.0,S,,"12/05/2016, 03:48:00"
2016-12-05T16:36:00-CME-001,168.0,S,,"12/05/2016, 16:36:00"
2016-12-07T11:39:00-CME-001,483.0,S,,"12/07/2016, 11:39:00"
2016-12-08T10:36:00-CME-001,271.0,S,,"12/08/2016, 10:36:00"
2016-12-09T07:24:00-CME-001,313.0,S,,"12/09/2016, 07:24:00"
2016-12-10T17:24:00-CME-001,237.0,S,[{'activityID': '2016-12-10T16:48:00-FLR-001'}],"12/10/2016, 17:24:00"
2016-12-12T03:24:00-CME-001,206.0,S,,"12/12/2016, 03:24:00"
2016-12-12T06:54:00-CME-001,599.0,C,,"12/12/2016, 06:54:00"
2016-12-15T07:12:00-CME-001,506.0,C,,"12/15/2016, 07:12:00"
2016-12-15T23:39:00-CME-001,493.0,S,,"12/15/2016, 23:39:00"
2016-12-16T23:12:00-CME-001,449.0,S,,"12/16/2016, 23:12:00"
2016-12-17T00:24:00-CME-001,347.0,S,,"12/17/2016, 00:24:00"
2016-12-17T11:24:00-CME-001,241.0,S,,"12/17/2016, 11:24:00"
2016-12-20T06:12:00-CME-001,115.0,S,,"12/20/2016, 06:12:00"
2016-12-21T20:00:00-CME-001,207.0,S,,"12/21/2016, 20:00:00"
2016-12-27T01:36:00-CME-001,387.0,S,,"12/27/2016, 01:36:00"
2016-12-29T16:12:00-CME-001,479.0,S,,"12/29/2016, 16:12:00"
2016-12-31T01:39:00-CME-001,558.0,C,,"12/31/2016, 01:39:00"
2017-01-01T00:39:00-CME-001,,NA,,"01/01/2017, 00:39:00"
2017-01-03T03:12:00-CME-001,645.0,C,,"01/03/2017, 03:12:00"
2017-01-07T08:54:00-CME-001,88.0,S,,"01/07/2017, 08:54:00"
2017-01-10T08:24:00-CME-001,167.0,S,,"01/10/2017, 08:24:00"
2017-01-11T13:34:00-CME-001,,NA,,"01/11/2017, 13:34:00"
2017-01-12T16:24:00-CME-001,580.0,C,,"01/12/2017, 16:24:00"
2017-01-14T05:36:00-CME-001,628.0,C,[{'activityID': '2017-01-18T09:00:00-IPS-001'}],"01/14/2017, 05:36:00"
2017-01-14T08:24:00-CME-001,365.0,S,,"01/14/2017, 08:24:00"
2017-01-14T22:00:00-CME-001,353.0,S,,"01/14/2017, 22:00:00"
2017-01-16T21:12:00-CME-001,270.0,S,,"01/16/2017, 21:12:00"
2017-01-17T21:49:00-CME-001,723.0,C,,"01/17/2017, 21:49:00"
2017-01-19T12:48:00-CME-001,429.0,S,,"01/19/2017, 12:48:00"
2017-01-20T05:24:00-CME-001,276.0,S,,"01/20/2017, 05:24:00"
2017-01-21T05:00:00-CME-001,531.0,C,,"01/21/2017, 05:00:00"
2017-01-24T17:00:00-CME-001,539.0,C,,"01/24/2017, 17:00:00"
2017-01-27T01:26:00-CME-001,199.0,S,,"01/27/2017, 01:26:00"
2017-01-28T14:18:00-CME-001,450.0,S,,"01/28/2017, 14:18:00"
2017-01-28T21:48:00-CME-001,205.0,S,,"01/28/2017, 21:48:00"
2017-02-01T16:00:00-CME-001,358.0,S,,"02/01/2017, 16:00:00"
2017-02-08T02:12:00-CME-001,95.0,S,,"02/08/2017, 02:12:00"
2017-02-08T02:36:00-CME-001,311.0,S,,"02/08/2017, 02:36:00"
2017-02-08T16:24:00-CME-001,313.0,S,,"02/08/2017, 16:24:00"
2017-02-10T13:48:00-CME-001,594.0,C,,"02/10/2017, 13:48:00"
2017-02-11T06:00:00-CME-001,456.0,S,,"02/11/2017, 06:00:00"
2017-02-15T03:09:00-CME-001,405.0,S,,"02/15/2017, 03:09:00"
2017-02-18T02:30:00-CME-001,239.0,S,,"02/18/2017, 02:30:00"
2017-02-18T07:24:00-CME-001,492.0,S,,"02/18/2017, 07:24:00"
2017-02-19T12:30:00-CME-001,450.0,S,,"02/19/2017, 12:30:00"
2017-02-20T19:12:00-CME-001,155.0,S,,"02/20/2017, 19:12:00"
2017-02-23T11:09:00-CME-001,675.0,C,,"02/23/2017, 11:09:00"
2017-02-23T22:39:00-CME-001,530.0,C,,"02/23/2017, 22:39:00"
2017-02-24T22:09:00-CME-001,379.0,S,,"02/24/2017, 22:09:00"
2017-02-26T10:48:00-CME-001,407.0,S,,"02/26/2017, 10:48:00"
2017-02-27T16:12:00-CME-001,206.0,S,,"02/27/2017, 16:12:00"
2017-02-28T03:36:00-CME-001,256.0,S,,"02/28/2017, 03:36:00"
2017-02-28T09:48:00-CME-001,98.0,S,,"02/28/2017, 09:48:00"
2017-03-03T22:12:00-CME-001,234.0,S,,"03/03/2017, 22:12:00"
2017-03-05T07:24:00-CME-001,182.0,S,,"03/05/2017, 07:24:00"
2017-03-11T01:54:00-CME-001,338.0,S,,"03/11/2017, 01:54:00"
2017-03-11T16:00:00-CME-001,379.0,S,,"03/11/2017, 16:00:00"
2017-03-14T00:00:00-CME-001,378.0,S,,"03/14/2017, 00:00:00"
2017-03-14T04:09:00-CME-001,260.0,S,,"03/14/2017, 04:09:00"
2017-03-14T09:12:00-CME-001,293.0,S,,"03/14/2017, 09:12:00"
2017-03-19T18:24:00-CME-001,280.0,S,,"03/19/2017, 18:24:00"
2017-03-21T19:24:00-CME-001,179.0,S,,"03/21/2017, 19:24:00"
2017-03-22T18:48:00-CME-001,295.0,S,,"03/22/2017, 18:48:00"
2017-03-24T17:48:00-CME-001,308.0,S,,"03/24/2017, 17:48:00"
2017-03-27T12:12:00-CME-001,337.0,S,[{'activityID': '2017-03-27T11:07:00-FLR-001'}],"03/27/2017, 12:12:00"
2017-03-27T18:54:00-CME-001,328.0,S,,"03/27/2017, 18:54:00"
2017-03-28T02:12:00-CME-001,259.0,S,,"03/28/2017, 02:12:00"
2017-04-01T20:12:00-CME-001,,NA,[{'activityID': '2017-04-01T19:30:00-FLR-001'}],"04/01/2017, 20:12:00"
2017-04-01T22:12:00-CME-001,609.0,C,"[{'activityID': '2017-04-01T21:35:00-FLR-001'}, {'activityID': '2017-04-04T04:07:00-IPS-001'}]","04/01/2017, 22:12:00"
2017-04-02T09:09:00-CME-001,438.0,S,[{'activityID': '2017-04-02T07:48:00-FLR-001'}],"04/02/2017, 09:09:00"
2017-04-02T20:09:00-CME-001,538.0,C,[{'activityID': '2017-04-02T18:18:00-FLR-001'}],"04/02/2017, 20:09:00"
2017-04-03T01:48:00-CME-001,298.0,S,[{'activityID': '2017-04-03T00:54:00-FLR-001'}],"04/03/2017, 01:48:00"
2017-04-03T15:36:00-CME-001,516.0,C,[{'activityID': '2017-04-03T14:21:00-FLR-001'}],"04/03/2017, 15:36:00"
2017-04-04T07:00:00-CME-001,386.0,S,,"04/04/2017, 07:00:00"
2017-04-04T09:24:00-CME-001,449.0,S,,"04/04/2017, 09:24:00"
2017-04-04T12:00:00-CME-001,125.0,S,,"04/04/2017, 12:00:00"
2017-04-04T17:24:00-CME-001,258.0,S,,"04/04/2017, 17:24:00"
2017-04-04T21:36:00-CME-001,90.0,S,,"04/04/2017, 21:36:00"
2017-04-05T02:24:00-CME-001,384.0,S,,"04/05/2017, 02:24:00"
2017-04-05T16:00:00-CME-001,135.0,S,,"04/05/2017, 16:00:00"
2017-04-06T16:24:00-CME-001,311.0,S,,"04/06/2017, 16:24:00"
2017-04-09T17:36:00-CME-001,127.0,S,,"04/09/2017, 17:36:00"
2017-04-10T00:24:00-CME-001,278.0,S,,"04/10/2017, 00:24:00"
2017-04-10T12:39:00-CME-001,433.0,S,,"04/10/2017, 12:39:00"
2017-04-10T19:09:00-CME-001,445.0,S,,"04/10/2017, 19:09:00"
2017-04-10T23:09:00-CME-001,483.0,S,,"04/10/2017, 23:09:00"
2017-04-11T00:18:00-CME-001,440.0,S,,"04/11/2017, 00:18:00"
2017-04-11T11:24:00-CME-001,693.0,C,,"04/11/2017, 11:24:00"
2017-04-12T13:26:00-CME-001,661.0,C,,"04/12/2017, 13:26:00"
2017-04-13T17:54:00-CME-001,412.0,S,,"04/13/2017, 17:54:00"
2017-04-15T02:09:00-CME-001,302.0,S,,"04/15/2017, 02:09:00"
2017-04-16T06:12:00-CME-001,493.0,S,,"04/16/2017, 06:12:00"
2017-04-18T10:00:00-CME-001,512.0,C,[{'activityID': '2017-04-18T09:29:00-FLR-001'}],"04/18/2017, 10:00:00"
2017-04-18T19:48:00-CME-001,934.0,C,"[{'activityID': '2017-04-18T19:15:00-FLR-001'}, {'activityID': '2017-04-18T23:39:00-SEP-001'}]","04/18/2017, 19:48:00"
2017-04-20T16:48:00-CME-001,454.0,S,,"04/20/2017, 16:48:00"
2017-04-20T22:09:00-CME-001,719.0,C,,"04/20/2017, 22:09:00"
2017-04-20T22:30:00-CME-001,364.0,S,,"04/20/2017, 22:30:00"
2017-04-23T06:00:00-CME-001,911.0,C,,"04/23/2017, 06:00:00"
2017-04-24T03:12:00-CME-001,358.0,S,,"04/24/2017, 03:12:00"
2017-04-27T23:24:00-CME-001,,NA,,"04/27/2017, 23:24:00"
2017-04-28T20:12:00-CME-001,322.0,S,,"04/28/2017, 20:12:00"
2017-04-28T21:24:00-CME-001,580.0,C,,"04/28/2017, 21:24:00"
2017-04-30T03:36:00-CME-001,498.0,S,,"04/30/2017, 03:36:00"
2017-05-02T09:12:00-CME-001,418.0,S,,"05/02/2017, 09:12:00"
2017-05-03T22:00:00-CME-001,,NA,,"05/03/2017, 22:00:00"
2017-05-04T16:00:00-CME-001,172.0,S,,"05/04/2017, 16:00:00"
2017-05-06T01:54:00-CME-001,347.0,S,,"05/06/2017, 01:54:00"
2017-05-13T22:00:00-CME-001,340.0,S,[{'activityID': '2017-05-17T21:38:00-IPS-001'}],"05/13/2017, 22:00:00"
2017-05-21T01:36:00-CME-001,565.0,C,,"05/21/2017, 01:36:00"
2017-05-23T05:00:00-CME-001,375.0,S,[{'activityID': '2017-05-27T14:47:00-IPS-001'}],"05/23/2017, 05:00:00"
2017-05-24T01:54:00-CME-001,433.0,S,,"05/24/2017, 01:54:00"
2017-05-25T15:09:00-CME-001,334.0,S,,"05/25/2017, 15:09:00"
2017-05-29T08:48:00-CME-001,313.0,S,,"05/29/2017, 08:48:00"
2017-05-30T15:36:00-CME-001,421.0,S,,"05/30/2017, 15:36:00"
2017-05-31T09:39:00-CME-001,303.0,S,,"05/31/2017, 09:39:00"
2017-06-01T13:25:00-CME-001,339.0,S,,"06/01/2017, 13:25:00"
2017-06-03T08:24:00-CME-001,289.0,S,,"06/03/2017, 08:24:00"
2017-06-03T11:24:00-CME-001,627.0,C,,"06/03/2017, 11:24:00"
2017-06-04T15:12:00-CME-001,268.0,S,,"06/04/2017, 15:12:00"
2017-06-07T21:36:00-CME-001,268.0,S,[{'activityID': '2017-06-11T13:22:00-IPS-001'}],"06/07/2017, 21:36:00"
2017-06-10T23:24:00-CME-001,362.0,S,,"06/10/2017, 23:24:00"
2017-06-11T02:36:00-CME-001,419.0,S,,"06/11/2017, 02:36:00"
2017-06-11T23:24:00-CME-001,279.0,S,,"06/11/2017, 23:24:00"
2017-06-12T02:48:00-CME-001,330.0,S,,"06/12/2017, 02:48:00"
2017-06-13T20:36:00-CME-001,289.0,S,,"06/13/2017, 20:36:00"
2017-06-15T02:36:00-CME-001,400.0,S,,"06/15/2017, 02:36:00"
2017-06-15T09:24:00-CME-001,405.0,S,,"06/15/2017, 09:24:00"
2017-06-17T07:24:00-CME-001,354.0,S,,"06/17/2017, 07:24:00"
2017-06-17T09:36:00-CME-001,351.0,S,,"06/17/2017, 09:36:00"
2017-06-20T06:48:00-CME-001,530.0,C,,"06/20/2017, 06:48:00"
2017-06-28T15:24:00-CME-001,360.0,S,,"06/28/2017, 15:24:00"
2017-06-28T16:24:00-CME-001,400.0,S,[{'activityID': '2017-07-01T16:26:00-IPS-001'}],"06/28/2017, 16:24:00"
2017-06-29T20:09:00-CME-001,430.0,S,,"06/29/2017, 20:09:00"
2017-07-02T13:25:00-CME-001,462.0,S,[{'activityID': '2017-07-02T12:15:00-FLR-001'}],"07/02/2017, 13:25:00"
2017-07-03T16:48:00-CME-001,191.0,S,,"07/03/2017, 16:48:00"
2017-07-04T09:36:00-CME-001,900.0,C,,"07/04/2017, 09:36:00"
2017-07-06T10:12:00-CME-001,240.0,S,,"07/06/2017, 10:12:00"
2017-07-11T07:24:00-CME-001,267.0,S,,"07/11/2017, 07:24:00"
2017-07-11T21:17:00-CME-001,588.0,C,,"07/11/2017, 21:17:00"
2017-07-12T05:00:00-CME-001,246.0,S,,"07/12/2017, 05:00:00"
2017-07-12T14:00:00-CME-001,377.0,S,,"07/12/2017, 14:00:00"
2017-07-13T20:48:00-CME-001,573.0,C,,"07/13/2017, 20:48:00"
2017-07-14T01:36:00-CME-001,750.0,C,"[{'activityID': '2017-07-14T01:07:00-FLR-001'}, {'activityID': '2017-07-14T09:00:00-SEP-001'}, {'activityID': '2017-07-16T05:14:00-IPS-001'}, {'activityID': '2017-07-16T12:00:00-GST-001'}, {'activityID': 'none'}]","07/14/2017, 01:36:00"
2017-07-15T11:12:00-CME-001,734.0,C,,"07/15/2017, 11:12:00"
2017-07-15T21:24:00-CME-001,589.0,C,[{'activityID': '2017-07-15T19:21:00-FLR-001'}],"07/15/2017, 21:24:00"
2017-07-17T17:00:00-CME-001,356.0,S,,"07/17/2017, 17:00:00"
2017-07-20T09:09:00-CME-001,373.0,S,,"07/20/2017, 09:09:00"
2017-07-20T13:54:00-CME-001,320.0,S,,"07/20/2017, 13:54:00"
2017-07-20T18:24:00-CME-001,620.0,C,,"07/20/2017, 18:24:00"
2017-07-23T01:36:00-CME-001,944.0,C,[{'activityID': '2017-07-24T14:00:00-IPS-001'}],"07/23/2017, 01:36:00"
2017-07-23T04:39:00-CME-001,2271.0,R,"[{'activityID': '2017-07-23T10:19:00-SEP-001'}, {'activityID': '2017-07-24T14:00:00-IPS-001'}]","07/23/2017, 04:39:00"
2017-07-28T05:36:00-CME-001,574.0,C,[{'activityID': '2017-07-30T16:15:00-IPS-001'}],"07/28/2017, 05:36:00"
2017-08-02T01:25:00-CME-001,325.0,S,,"08/02/2017, 01:25:00"
2017-08-02T10:00:00-CME-001,,NA,,"08/02/2017, 10:00:00"
2017-08-05T12:36:00-CME-001,149.0,S,,"08/05/2017, 12:36:00"
2017-08-15T13:48:00-CME-001,370.0,S,[{'activityID': '2017-08-15T12:20:00-FLR-001'}],"08/15/2017, 13:48:00"
2017-08-16T15:36:00-CME-001,550.0,C,,"08/16/2017, 15:36:00"
2017-08-18T13:48:00-CME-001,496.0,S,[{'activityID': '2017-08-23T04:30:00-IPS-001'}],"08/18/2017, 13:48:00"
2017-08-19T23:09:00-CME-001,302.0,S,[{'activityID': '2017-08-19T21:28:00-FLR-001'}],"08/19/2017, 23:09:00"
2017-08-21T16:48:00-CME-001,351.0,S,,"08/21/2017, 16:48:00"
2017-08-22T23:09:00-CME-001,314.0,S,,"08/22/2017, 23:09:00"
2017-08-28T18:39:00-CME-001,491.0,S,,"08/28/2017, 18:39:00"
2017-08-31T04:36:00-CME-001,327.0,S,,"08/31/2017, 04:36:00"
2017-08-31T05:24:00-CME-001,333.0,S,,"08/31/2017, 05:24:00"
2017-08-31T14:48:00-CME-001,255.0,S,,"08/31/2017, 14:48:00"
2017-09-02T16:00:00-CME-001,625.0,C,[{'activityID': '2017-09-02T15:23:00-FLR-001'}],"09/02/2017, 16:00:00"
2017-09-04T19:39:00-CME-001,710.0,C,"[{'activityID': '2017-09-04T15:11:00-FLR-001'}, {'activityID': '2017-09-04T18:05:00-FLR-001'}, {'activityID': '2017-09-06T23:08:00-IPS-001'}, {'activityID': '2017-09-06T23:45:00-SEP-001'}]","09/04/2017, 19:39:00"
2017-09-04T20:36:00-CME-001,1114.0,O,"[{'activityID': '2017-09-04T20:15:00-FLR-001'}, {'activityID': '2017-09-04T22:56:00-SEP-001'}, {'activityID': '2017-09-04T23:52:00-SEP-001'}, {'activityID': '2017-09-05T00:30:00-SEP-001'}, {'activityID': '2017-09-06T23:08:00-IPS-001'}, {'activityID': '2017-09-06T23:45:00-SEP-001'}]","09/04/2017, 20:36:00"
2017-09-06T10:00:00-CME-001,260.0,S,,"09/06/2017, 10:00:00"
2017-09-06T12:24:00-CME-001,1238.0,O,"[{'activityID': '2017-09-06T11:53:00-FLR-001'}, {'activityID': '2017-09-06T23:30:00-SEP-001'}, {'activityID': '2017-09-07T21:00:00-GST-001'}, {'activityID': '2017-09-07T22:30:00-IPS-001'}, {'activityID': '2017-09-07T23:58:00-MPC-001'}, {'activityID': '2017-09-08T12:00:00-GST-001'}]","09/06/2017, 12:24:00"
2017-09-06T13:09:00-CME-001,1178.0,O,[{'activityID': '2017-09-09T07:10:00-RBE-001'}],"09/06/2017, 13:09:00"
2017-09-07T10:48:00-CME-001,597.0,C,[{'activityID': '2017-09-07T10:11:00-FLR-001'}],"09/07/2017, 10:48:00"
2017-09-07T15:12:00-CME-001,477.0,S,[{'activityID': '2017-09-07T14:20:00-FLR-001'}],"09/07/2017, 15:12:00"
2017-09-07T22:54:00-CME-001,282.0,S,,"09/07/2017, 22:54:00"
2017-09-07T23:36:00-CME-001,395.0,S,[{'activityID': '2017-09-07T23:51:00-FLR-001'}],"09/07/2017, 23:36:00"
2017-09-08T04:17:00-CME-001,442.0,S,[{'activityID': '2017-09-08T03:39:00-FLR-001'}],"09/08/2017, 04:17:00"
2017-09-08T07:24:00-CME-001,450.0,S,[{'activityID': '2017-09-08T07:40:00-FLR-001'}],"09/08/2017, 07:24:00"
2017-09-09T16:48:00-CME-001,465.0,S,,"09/09/2017, 16:48:00"
2017-09-09T23:12:00-CME-001,333.0,S,,"09/09/2017, 23:12:00"
2017-09-10T16:09:00-CME-001,2650.0,R,"[{'activityID': '2017-09-10T15:35:00-FLR-001'}, {'activityID': '2017-09-10T16:25:00-SEP-001'}, {'activityID': '2017-09-10T16:45:00-SEP-001'}, {'activityID': '2017-09-10T20:00:00-SEP-001'}, {'activityID': '2017-09-12T19:26:00-IPS-001'}, {'activityID': '2017-09-13T05:33:00-SEP-001'}]","09/10/2017, 16:09:00"
2017-09-11T13:34:00-CME-001,,NA,,"09/11/2017, 13:34:00"
2017-09-12T08:09:00-CME-001,450.0,S,[{'activityID': '2017-09-12T07:23:00-FLR-001'}],"09/12/2017, 08:09:00"
2017-09-12T14:48:00-CME-001,358.0,S,,"09/12/2017, 14:48:00"
2017-09-12T20:42:00-CME-001,741.0,C,,"09/12/2017, 20:42:00"
2017-09-13T18:00:00-CME-001,300.0,S,,"09/13/2017, 18:00:00"
2017-09-16T12:24:00-CME-001,551.0,C,,"09/16/2017, 12:24:00"
2017-09-16T17:12:00-CME-001,412.0,S,,"09/16/2017, 17:12:00"
2017-09-17T12:09:00-CME-001,1404.0,O,"[{'activityID': '2017-09-17T23:40:00-SEP-001'}, {'activityID': '2017-09-19T02:30:00-IPS-001'}]","09/17/2017, 12:09:00"
2017-09-17T14:24:00-CME-001,899.0,C,[{'activityID': '2017-09-17T23:40:00-SEP-001'}],"09/17/2017, 14:24:00"
2017-09-23T17:36:00-CME-001,431.0,S,,"09/23/2017, 17:36:00"
2017-09-24T11:36:00-CME-001,675.0,C,,"09/24/2017, 11:36:00"
2017-09-25T06:48:00-CME-001,270.0,S,,"09/25/2017, 06:48:00"
2017-09-25T22:24:00-CME-001,265.0,S,,"09/25/2017, 22:24:00"
2017-09-29T02:39:00-CME-001,154.0,S,,"09/29/2017, 02:39:00"
2017-10-01T23:12:00-CME-001,372.0,S,,"10/01/2017, 23:12:00"
2017-10-05T23:24:00-CME-001,240.0,S,,"10/05/2017, 23:24:00"
2017-10-06T08:48:00-CME-001,283.0,S,,"10/06/2017, 08:48:00"
2017-10-07T08:48:00-CME-001,326.0,S,,"10/07/2017, 08:48:00"
2017-10-08T05:24:00-CME-001,254.0,S,,"10/08/2017, 05:24:00"
2017-10-08T07:48:00-CME-001,,NA,,"10/08/2017, 07:48:00"
2017-10-09T05:54:00-CME-001,442.0,S,,"10/09/2017, 05:54:00"
2017-10-11T15:09:00-CME-001,557.0,C,,"10/11/2017, 15:09:00"
2017-10-13T09:09:00-CME-001,600.0,C,,"10/13/2017, 09:09:00"
2017-10-14T08:24:00-CME-001,652.0,C,,"10/14/2017, 08:24:00"
2017-10-14T16:24:00-CME-001,330.0,S,,"10/14/2017, 16:24:00"
2017-10-16T18:01:00-CME-001,283.0,S,,"10/16/2017, 18:01:00"
2017-10-16T21:30:00-CME-001,380.0,S,,"10/16/2017, 21:30:00"
2017-10-17T03:36:00-CME-001,510.0,C,,"10/17/2017, 03:36:00"
2017-10-17T13:33:00-CME-001,353.0,S,,"10/17/2017, 13:33:00"
2017-10-18T05:48:00-CME-001,1439.0,O,,"10/18/2017, 05:48:00"
2017-10-18T07:48:00-CME-001,1468.0,O,[{'activityID': '2017-10-21T03:00:00-IPS-001'}],"10/18/2017, 07:48:00"
2017-10-18T15:06:00-CME-001,586.0,C,,"10/18/2017, 15:06:00"
2017-10-19T13:54:00-CME-001,380.0,S,,"10/19/2017, 13:54:00"
2017-10-21T00:12:00-CME-001,406.0,S,[{'activityID': '2017-10-20T23:10:00-FLR-001'}],"10/21/2017, 00:12:00"
2017-10-21T01:18:00-CME-001,441.0,S,,"10/21/2017, 01:18:00"
2017-10-21T20:12:00-CME-001,289.0,S,,"10/21/2017, 20:12:00"
2017-10-25T00:54:00-CME-001,237.0,S,,"10/25/2017, 00:54:00"
2017-11-03T02:48:00-CME-001,251.0,S,,"11/03/2017, 02:48:00"
2017-11-03T02:48:00-CME-002,200.0,S,,"11/03/2017, 02:48:00"
2017-11-04T08:09:00-CME-001,226.0,S,,"11/04/2017, 08:09:00"
2017-11-08T17:00:00-CME-001,250.0,S,,"11/08/2017, 17:00:00"
2017-11-10T06:23:00-CME-001,370.0,S,[{'activityID': '2017-11-14T00:51:00-IPS-001'}],"11/10/2017, 06:23:00"
2017-11-10T08:00:00-CME-001,492.0,S,,"11/10/2017, 08:00:00"
2017-11-15T13:25:00-CME-001,380.0,S,,"11/15/2017, 13:25:00"
2017-11-16T14:54:00-CME-001,260.0,S,,"11/16/2017, 14:54:00"
2017-11-16T21:54:00-CME-001,383.0,S,,"11/16/2017, 21:54:00"
2017-11-20T12:30:00-CME-001,234.0,S,,"11/20/2017, 12:30:00"
2017-11-23T07:48:00-CME-001,505.0,C,,"11/23/2017, 07:48:00"
2017-11-25T06:54:00-CME-001,411.0,S,,"11/25/2017, 06:54:00"
2017-11-29T06:00:00-CME-001,367.0,S,,"11/29/2017, 06:00:00"
2017-12-01T00:00:00-CME-001,237.0,S,,"12/01/2017, 00:00:00"
2017-12-08T00:00:00-CME-001,278.0,S,,"12/08/2017, 00:00:00"
2017-12-15T11:00:00-CME-001,238.0,S,,"12/15/2017, 11:00:00"
2017-12-15T14:48:00-CME-001,282.0,S,,"12/15/2017, 14:48:00"
2017-12-18T23:12:00-CME-001,,NA,,"12/18/2017, 23:12:00"
2017-12-21T00:12:00-CME-001,193.0,S,,"12/21/2017, 00:12:00"
2017-12-21T08:48:00-CME-001,308.0,S,,"12/21/2017, 08:48:00"
2017-12-28T23:12:00-CME-001,600.0,C,,"12/28/2017, 23:12:00"
2017-12-29T13:25:00-CME-001,303.0,S,,"12/29/2017, 13:25:00"
2018-01-01T00:39:00-CME-001,279.0,S,,"01/01/2018, 00:39:00"
2018-01-22T03:12:00-CME-001,560.0,C,,"01/22/2018, 03:12:00"
2018-01-28T18:24:00-CME-001,241.0,S,,"01/28/2018, 18:24:00"
2018-02-04T23:54:00-CME-001,278.0,S,,"02/04/2018, 23:54:00"
2018-02-12T01:25:00-CME-001,554.0,C,"[{'activityID': '2018-02-12T00:15:00-FLR-001'}, {'activityID': '2018-02-15T07:38:00-IPS-001'}]","02/12/2018, 01:25:00"
2018-02-17T04:00:00-CME-001,217.0,S,,"02/17/2018, 04:00:00"
2018-02-19T15:48:00-CME-001,369.0,S,,"02/19/2018, 15:48:00"
2018-02-25T07:09:00-CME-001,497.0,S,,"02/25/2018, 07:09:00"
2018-03-02T01:25:00-CME-001,446.0,S,,"03/02/2018, 01:25:00"
2018-03-05T23:39:00-CME-001,386.0,S,[{'activityID': '2018-03-09T23:30:00-IPS-001'}],"03/05/2018, 23:39:00"
2018-03-06T23:54:00-CME-001,350.0,S,,"03/06/2018, 23:54:00"
2018-03-12T14:00:00-CME-001,268.0,S,,"03/12/2018, 14:00:00"
2018-03-24T11:00:00-CME-001,357.0,S,,"03/24/2018, 11:00:00"
2018-03-25T17:54:00-CME-001,443.0,S,,"03/25/2018, 17:54:00"
2018-03-26T10:48:00-CME-001,308.0,S,,"03/26/2018, 10:48:00"
2018-03-27T05:24:00-CME-001,238.0,S,,"03/27/2018, 05:24:00"
2018-03-29T13:25:00-CME-001,374.0,S,,"03/29/2018, 13:25:00"
2018-03-30T08:48:00-CME-001,381.0,S,[{'activityID': '2018-03-30T07:57:00-FLR-001'}],"03/30/2018, 08:48:00"
2018-03-31T09:48:00-CME-001,379.0,S,,"03/31/2018, 09:48:00"
2018-04-14T19:48:00-CME-001,271.0,S,,"04/14/2018, 19:48:00"
2018-04-15T05:24:00-CME-001,371.0,S,,"04/15/2018, 05:24:00"
2018-04-17T07:09:00-CME-001,412.0,S,,"04/17/2018, 07:09:00"
2018-05-03T17:24:00-CME-001,635.0,C,[{'activityID': '2018-05-07T10:00:00-IPS-001'}],"05/03/2018, 17:24:00"
2018-05-18T06:12:00-CME-001,350.0,S,,"05/18/2018, 06:12:00"
2018-05-19T02:00:00-CME-001,333.0,S,,"05/19/2018, 02:00:00"
2018-05-29T21:24:00-CME-001,190.0,S,,"05/29/2018, 21:24:00"
2018-05-30T03:24:00-CME-001,263.0,S,,"05/30/2018, 03:24:00"
